"tag","dbh","lianaLoad","species","subplot","ptQuality","totVol","totArea","trunkArea","trunkVol","branchVol12","branchArea12","branchLen12","branchNo12"
4528,50.6,5,"Alseis blackiana",49,"ok",2981.4565,71.91994,25.055134,2107.9849,873.4717,46.864807,241.00047,109
4528,50.6,5,"Alseis blackiana",49,"ok",2940.8662,77.31037,22.549759,1879.2938,1061.5723,54.760612,294.29187,159
4528,50.6,5,"Alseis blackiana",49,"ok",3069.0244,72.92415,25.83383,2151.448,917.5764,47.090317,237.63972,105
4528,50.6,5,"Alseis blackiana",49,"ok",2754.155,58.996048,24.729101,2034.7743,719.38074,34.26695,179.0869,97
4528,50.6,5,"Alseis blackiana",49,"ok",2855.2153,65.80479,24.110012,2010.7424,844.4729,41.694775,218.69841,105
4528,50.6,5,"Alseis blackiana",49,"ok",2817.7295,65.57576,20.39275,1670.2113,1147.5182,45.183014,213.1464,100
4528,50.6,5,"Alseis blackiana",49,"ok",2724.6326,63.12819,24.448606,2003.0985,721.534,38.67958,211.78055,110
4528,50.6,5,"Alseis blackiana",49,"ok",2587.2346,60.352676,20.35005,1658.195,929.03973,40.002625,198.83998,103
4528,50.6,5,"Alseis blackiana",49,"ok",2877.2314,65.67909,23.708893,1946.6483,930.5832,41.970203,194.15546,92
4726,49.5,20,"Trichilia tuberculata",49,"ok",3081.685,45.897667,25.478666,2287.804,793.8811,20.419,69.292046,38
4726,49.5,20,"Trichilia tuberculata",49,"ok",2796.8809,44.01571,25.139812,2230.5654,566.3155,18.875896,77.71793,44
4726,49.5,20,"Trichilia tuberculata",49,"ok",2546.721,39.677464,24.773155,2040.984,505.73688,14.904307,59.165073,26
4726,49.5,20,"Trichilia tuberculata",49,"ok",1680.7456,41.132126,25.375416,1195.0823,485.6634,15.756709,60.275616,30
4726,49.5,20,"Trichilia tuberculata",49,"ok",2052.4873,46.53463,25.484257,1411.5693,640.9179,21.050373,84.256485,47
4726,49.5,20,"Trichilia tuberculata",49,"ok",1684.0833,44.17153,25.51341,1145.4774,538.6058,18.658123,77.24978,50
4726,49.5,20,"Trichilia tuberculata",49,"ok",2952.6257,45.684555,26.335594,2374.6714,577.9543,19.348963,78.453285,41
4726,49.5,20,"Trichilia tuberculata",49,"ok",2539.1616,41.277664,24.909641,2205.3855,333.7761,16.368021,83.1436,42
4726,49.5,20,"Trichilia tuberculata",49,"ok",2693.849,42.35865,25.465803,2281.1536,412.69565,16.892847,81.0878,52
4726,49.5,20,"Trichilia tuberculata",49,"ok",1986.074,44.425728,26.535425,1446.6978,539.37616,17.890305,73.94032,38
4728,42.7,10,"Tetragastris panamensis",49,"ok",2394.299,42.25757,21.510807,1993.3318,400.96722,20.74676,109.42965,60
4728,42.7,10,"Tetragastris panamensis",49,"ok",2378.707,40.684998,21.327993,1990.1708,388.5362,19.357006,95.79005,57
4728,42.7,10,"Tetragastris panamensis",49,"ok",2561.177,47.03446,21.99301,2014.4468,546.73016,25.041449,124.003624,71
4728,42.7,10,"Tetragastris panamensis",49,"ok",2093.7092,33.72444,19.498634,1853.1515,240.5578,14.225805,81.03843,45
4728,42.7,10,"Tetragastris panamensis",49,"ok",2395.2886,42.26783,20.802116,1946.4733,448.81543,21.465712,102.28618,51
4728,42.7,10,"Tetragastris panamensis",49,"ok",2345.3535,42.98491,21.023537,1943.6528,401.70062,21.96137,119.34668,67
4728,42.7,10,"Tetragastris panamensis",49,"ok",2455.4187,44.64704,20.756159,1956.066,499.3527,23.890884,118.293755,74
4728,42.7,10,"Tetragastris panamensis",49,"ok",2847.6904,47.55089,23.92333,2288.9956,558.6947,23.627562,106.43855,57
4728,42.7,10,"Tetragastris panamensis",49,"ok",2403.9749,40.30931,21.772825,2009.7682,394.20657,18.536488,87.6604,61
4728,42.7,10,"Tetragastris panamensis",49,"ok",2259.9175,38.403866,20.738707,1929.9731,329.94446,17.66516,93.712616,53
4735,56.9,90,"Chrysophyllum cainito",49,"ok",3147.8188,60.582077,24.34799,2362.9426,784.8763,36.234085,161.34645,74
4735,56.9,90,"Chrysophyllum cainito",49,"ok",4386.761,70.88838,31.101753,3395.0942,991.66705,39.786625,150.61658,58
4735,56.9,90,"Chrysophyllum cainito",49,"ok",2906.42,53.065594,23.839272,2287.2122,619.2079,29.226322,130.01263,53
4735,56.9,90,"Chrysophyllum cainito",49,"ok",3049.866,45.385986,24.281965,2432.335,617.53107,21.104021,68.59161,22
4735,56.9,90,"Chrysophyllum cainito",49,"ok",3454.1216,67.146706,25.484665,2477.4512,976.67053,41.66204,161.33832,55
4735,56.9,90,"Chrysophyllum cainito",49,"ok",4401.6426,68.57483,32.127613,3546.058,855.5843,36.447212,146.84595,56
4735,56.9,90,"Chrysophyllum cainito",49,"ok",3274.2927,66.00968,24.526995,2343.173,931.1196,41.482685,167.87785,56
4735,56.9,90,"Chrysophyllum cainito",49,"ok",2847.4707,49.713745,23.52623,2185.8276,661.643,26.187515,100.23474,40
4735,56.9,90,"Chrysophyllum cainito",49,"ok",1494.2506,67.24271,25.843014,491.55243,1002.6982,41.39969,158.88138,57
4735,56.9,90,"Chrysophyllum cainito",49,"ok",3118.296,57.05316,23.38035,2313.9614,804.3344,33.672813,134.11781,50
4738,46,0,"Tabernaemontana arborea",49,"ok",2910.3638,76.31401,23.799152,1984.2979,926.0658,52.514862,274.0218,149
4738,46,0,"Tabernaemontana arborea",49,"ok",2726.709,66.87637,23.669935,1978.9731,747.7358,43.20644,228.32898,119
4738,46,0,"Tabernaemontana arborea",49,"ok",2837.1646,74.43679,23.710293,1972.7297,864.43475,50.726498,268.96344,131
4738,46,0,"Tabernaemontana arborea",49,"ok",2752.144,69.35928,22.990833,1944.449,807.6951,46.368454,243.2022,125
4738,46,0,"Tabernaemontana arborea",49,"ok",2903.6655,76.659195,23.650099,1979.5024,924.1631,53.009094,271.22806,141
4738,46,0,"Tabernaemontana arborea",49,"ok",2756.5986,68.07201,23.56483,1971.9548,784.6438,44.50718,230.84071,119
4738,46,0,"Tabernaemontana arborea",49,"ok",2955.6953,80.109184,23.707602,1977.1105,978.58496,56.401585,296.9203,162
4738,46,0,"Tabernaemontana arborea",49,"ok",2868.3467,75.197876,23.80801,1986.4971,881.84973,51.389862,273.81012,150
4738,46,0,"Tabernaemontana arborea",49,"ok",2713.5767,67.47328,23.511087,1973.5591,740.01764,43.962193,234.42592,114
4738,46,0,"Tabernaemontana arborea",49,"ok",2685.858,65.57472,22.985664,1938.6112,747.24677,42.58906,219.13884,110
5213,213,0,"Ceiba pentandra",36,"ok",126283.88,635.9085,268.893,103151.586,23132.299,367.0155,823.17993,311
5213,213,0,"Ceiba pentandra",36,"ok",105765.82,529.26855,199.15019,82905.55,22860.275,330.11838,719.85236,272
5213,213,0,"Ceiba pentandra",36,"ok",107637.7,579.9433,198.90106,80605.65,27032.053,381.04224,883.77637,331
5213,213,0,"Ceiba pentandra",36,"ok",105881.97,550.34937,203.57056,85028.8,20853.174,346.7788,769.9524,263
5213,213,0,"Ceiba pentandra",36,"ok",111576.65,580.96454,231.33696,90446.95,21129.695,349.6276,758.0776,246
5213,213,0,"Ceiba pentandra",36,"ok",101341.64,563.0046,189.56622,79231.53,22110.105,373.43835,917.4483,337
5213,213,0,"Ceiba pentandra",36,"ok",96471.91,537.4704,188.96065,75635.086,20836.822,348.50974,810.8045,266
5213,213,0,"Ceiba pentandra",36,"ok",103913.46,560.677,194.30984,80277.61,23635.854,366.36716,828.86743,331
5213,213,0,"Ceiba pentandra",36,"ok",107137.17,567.1718,215.6609,85025.87,22111.3,351.51093,789.87213,273
5213,213,0,"Ceiba pentandra",36,"ok",107832.336,574.21484,210.45375,83228.14,24604.197,363.76108,820.3002,312
5215,123,20,"Prioria copaifera",36,"ok",43525.84,347.06042,117.73408,30100.713,13425.127,229.32634,516.4372,240
5215,123,20,"Prioria copaifera",36,"ok",38956.86,294.6477,113.53113,29060.967,9895.893,181.1166,413.17325,187
5215,123,20,"Prioria copaifera",36,"ok",44233.035,364.22046,132.06903,32250.646,11982.39,232.15143,543.3173,264
5215,123,20,"Prioria copaifera",36,"ok",37983.863,336.5443,106.22407,26703.408,11280.454,230.32024,547.19165,236
5215,123,20,"Prioria copaifera",36,"ok",38260.234,341.4612,109.3032,27322.178,10938.055,232.15802,545.7252,243
5215,123,20,"Prioria copaifera",36,"ok",41715.125,337.71994,111.128426,28486.188,13228.937,226.5915,471.1442,224
5215,123,20,"Prioria copaifera",36,"ok",38129.523,338.86362,105.06647,25176.078,12953.444,233.79715,515.126,234
5215,123,20,"Prioria copaifera",36,"ok",40245.2,343.0098,110.58356,27803.033,12442.165,232.42624,503.9426,243
5215,123,20,"Prioria copaifera",36,"ok",37691.336,320.40555,109.426125,27602.896,10088.4375,210.97942,527.5377,237
5215,123,20,"Prioria copaifera",36,"ok",40963.625,318.74292,122.305176,30555.367,10408.259,196.43774,441.45166,207
5219,44.8,0,"Trichilia tuberculata",36,"ok",4086.4492,83.298965,22.86597,2125.1462,1961.3029,60.433,217.5568,111
5219,44.8,0,"Trichilia tuberculata",36,"ok",3515.7437,75.88874,22.19269,2036.1703,1479.5735,53.696053,218.23343,118
5219,44.8,0,"Trichilia tuberculata",36,"ok",3764.7751,80.24617,24.119507,2257.8284,1506.9468,56.126663,214.89186,103
5219,44.8,0,"Trichilia tuberculata",36,"ok",3896.3225,80.422226,22.587154,2114.5886,1781.7339,57.83507,208.31499,97
5219,44.8,0,"Trichilia tuberculata",36,"ok",3825.621,81.97926,23.274734,2110.5437,1715.0773,58.70453,230.31163,119
5219,44.8,0,"Trichilia tuberculata",36,"ok",3819.1719,78.156845,22.434984,2086.5674,1732.6045,55.721863,201.791,96
5219,44.8,0,"Trichilia tuberculata",36,"ok",3778.897,80.12167,23.743086,2215.3289,1563.5682,56.378586,222.19325,126
5219,44.8,0,"Trichilia tuberculata",36,"ok",3504.6953,77.05162,22.84755,2090.4014,1414.2941,54.204075,209.2043,102
5219,44.8,0,"Trichilia tuberculata",36,"ok",3906.4336,79.61435,23.19706,2190.1724,1716.2614,56.41729,200.5402,90
5219,44.8,0,"Trichilia tuberculata",36,"ok",3436.595,70.531296,22.143967,2021.6008,1414.9941,48.38733,191.97969,90
5220,41.2,0,"Trichilia tuberculata",36,"ok",1971.6069,65.02228,20.527653,1180.4846,791.1224,44.49463,233.09528,149
5220,41.2,0,"Trichilia tuberculata",36,"ok",1942.3875,61.23282,19.179823,1209.9321,732.4553,42.052994,225.0822,143
5220,41.2,0,"Trichilia tuberculata",36,"ok",2152.414,71.61455,20.613888,1226.5919,925.8222,51.00066,268.7828,174
5220,41.2,0,"Trichilia tuberculata",36,"ok",2112.856,67.394394,21.02581,1305.847,807.00885,46.368584,257.7538,186
5220,41.2,0,"Trichilia tuberculata",36,"ok",2486.9705,74.21515,20.78363,1519.8408,967.1297,53.431515,276.2913,195
5220,41.2,0,"Trichilia tuberculata",36,"ok",2578.8025,74.87173,20.976797,1609.0817,969.72076,53.89493,279.46625,193
5220,41.2,0,"Trichilia tuberculata",36,"ok",2586.706,69.97789,20.431925,1683.3156,903.3905,49.545963,263.8737,182
5220,41.2,0,"Trichilia tuberculata",36,"ok",2126.7812,68.23747,21.350767,1257.9224,868.859,46.886707,247.42801,188
5220,41.2,0,"Trichilia tuberculata",36,"ok",2111.2368,67.72125,21.693129,1303.3583,807.8786,46.028126,249.26547,168
5220,41.2,0,"Trichilia tuberculata",36,"ok",2016.7488,67.574974,20.405727,1183.6267,833.12213,47.169247,256.75995,184
5221,84.4,0,"Astronium graveolens",36,"ok",11235.552,104.135,68.10101,8807.8125,2427.7395,36.03399,76.49044,44
5221,84.4,0,"Astronium graveolens",36,"ok",8431.451,103.27194,68.388374,6533.5435,1897.9072,34.883568,76.46743,40
5221,84.4,0,"Astronium graveolens",36,"ok",12926.441,106.71217,71.77373,10661.59,2264.8516,34.938446,65.300354,28
5221,84.4,0,"Astronium graveolens",36,"ok",12915.394,108.05749,73.04677,10896.951,2018.4421,35.01072,73.13852,42
5221,84.4,0,"Astronium graveolens",36,"ok",11442.667,114.484695,72.639015,9461.021,1981.6454,41.845684,110.84901,51
5221,84.4,0,"Astronium graveolens",36,"ok",10178.312,109.31899,70.74086,8168.927,2009.3849,38.578133,98.02386,50
5221,84.4,0,"Astronium graveolens",36,"ok",13355.019,110.89897,72.93769,10879.44,2475.5781,37.961277,75.34227,42
5221,84.4,0,"Astronium graveolens",36,"ok",12242.406,100.96649,68.43297,10325.626,1916.7804,32.53352,64.75887,26
5221,84.4,0,"Astronium graveolens",36,"ok",14292.286,125.871124,75.66104,11661.626,2630.6604,50.210087,108.746506,44
5221,84.4,0,"Astronium graveolens",36,"ok",11813.381,107.546585,71.03456,9722.27,2091.1108,36.512028,73.75469,34
5223,77,25,"Tetragastris panamensis",36,"ok",12295.594,126.75749,57.50864,9329.971,2965.6228,69.248856,199.63263,84
5223,77,25,"Tetragastris panamensis",36,"ok",12347.053,132.57745,59.446095,9321.838,3025.2146,73.131355,225.49481,113
5223,77,25,"Tetragastris panamensis",36,"ok",13111.594,135.08699,62.938046,9869.764,3241.8303,72.14895,197.11005,89
5223,77,25,"Tetragastris panamensis",36,"ok",12201.852,121.437164,58.119774,9276.188,2925.6636,63.317394,190.36322,99
5223,77,25,"Tetragastris panamensis",36,"ok",13534.112,138.53174,62.398888,9948.252,3585.86,76.13285,195.60074,87
5223,77,25,"Tetragastris panamensis",36,"ok",12089.229,125.659744,57.354534,9237.467,2851.7612,68.30521,196.96921,90
5223,77,25,"Tetragastris panamensis",36,"ok",11843.028,113.91072,56.82072,9218.626,2624.4023,57.090004,174.10277,83
5223,77,25,"Tetragastris panamensis",36,"ok",12508.847,128.53815,59.791336,9616.688,2892.1582,68.74682,210.60771,96
5223,77,25,"Tetragastris panamensis",36,"ok",12480.267,126.329605,57.002186,9175.11,3305.156,69.32742,199.85127,97
5223,77,25,"Tetragastris panamensis",36,"ok",12751.875,135.56616,58.767426,9450.217,3301.6577,76.798744,229.50188,99
5319,67.6,25,"Prioria copaifera",36,"ok",9545.623,136.08688,56.06347,7178.2886,2367.334,80.02341,270.67654,131
5319,67.6,25,"Prioria copaifera",36,"ok",9292.551,134.23752,54.723694,7100.7456,2191.805,79.51382,295.42004,149
5319,67.6,25,"Prioria copaifera",36,"ok",9086.355,129.91779,52.938835,6984.552,2101.8042,76.97894,295.61417,160
5319,67.6,25,"Prioria copaifera",36,"ok",5815.658,129.52238,53.468338,3561.579,2254.079,76.05405,251.77531,130
5319,67.6,25,"Prioria copaifera",36,"ok",7867.122,131.4119,53.74472,5374.0947,2493.027,77.667175,260.61426,133
5319,67.6,25,"Prioria copaifera",36,"ok",6734.125,130.81647,51.878357,4317.463,2416.6624,78.93811,268.3214,141
5319,67.6,25,"Prioria copaifera",36,"ok",7784.415,125.9706,52.47012,5724.334,2060.0813,73.50047,260.9392,134
5319,67.6,25,"Prioria copaifera",36,"ok",8946.557,123.32754,52.361183,6873.174,2073.3826,70.966354,247.53758,118
5319,67.6,25,"Prioria copaifera",36,"ok",8942.374,126.18584,52.250153,6858.4155,2083.9583,73.935684,270.33163,141
5319,67.6,25,"Prioria copaifera",36,"ok",7067.3887,127.41228,52.381718,5017.1265,2050.262,75.030556,281.71048,173
5322,47.7,20,"Tetragastris panamensis",36,"ok",3869.4497,67.71288,28.27057,2766.411,1103.0387,39.442314,138.68622,61
5322,47.7,20,"Tetragastris panamensis",36,"ok",4064.319,72.483215,28.244993,2730.608,1333.7112,44.238224,163.33334,82
5322,47.7,20,"Tetragastris panamensis",36,"ok",4314.158,80.01539,29.471022,2841.037,1473.121,50.544365,185.94057,87
5322,47.7,20,"Tetragastris panamensis",36,"ok",4275.7656,77.173584,28.404753,2843.4397,1432.326,48.768833,178.46555,92
5322,47.7,20,"Tetragastris panamensis",36,"ok",3876.2383,69.34772,27.94357,2794.571,1081.6674,41.404144,162.8429,72
5322,47.7,20,"Tetragastris panamensis",36,"ok",3922.227,68.83331,27.592312,2726.6748,1195.5521,41.241,144.71901,67
5322,47.7,20,"Tetragastris panamensis",36,"ok",3949.5283,68.73928,28.633615,2784.5159,1165.0123,40.105663,143.29709,58
5322,47.7,20,"Tetragastris panamensis",36,"ok",4015.6572,75.59631,28.446867,2746.3064,1269.3507,47.149445,177.87714,82
5322,47.7,20,"Tetragastris panamensis",36,"ok",4090.3452,72.599594,27.988247,2750.9236,1339.4216,44.61135,157.90256,63
5322,47.7,20,"Tetragastris panamensis",36,"ok",3867.4507,67.20301,28.866205,2816.9983,1050.4525,38.336807,141.52112,69
5537,41.2,100,"Prioria copaifera",31,"ok",2745.4854,66.16058,21.156815,1680.3164,1065.169,45.003773,204.75572,121
5537,41.2,100,"Prioria copaifera",31,"ok",2592.6047,63.576534,20.916443,1672.2227,920.3821,42.66009,209.33464,130
5537,41.2,100,"Prioria copaifera",31,"ok",2607.711,62.868202,21.308298,1699.328,908.38293,41.559906,188.12003,115
5537,41.2,100,"Prioria copaifera",31,"ok",2638.7148,65.36456,20.96685,1673.0916,965.6232,44.39771,199.99503,119
5537,41.2,100,"Prioria copaifera",31,"ok",2498.733,61.194168,20.837196,1670.5887,828.1441,40.35697,200.2008,116
5537,41.2,100,"Prioria copaifera",31,"ok",2667.0947,67.186584,20.70535,1648.8778,1018.21686,46.481236,207.96783,129
5537,41.2,100,"Prioria copaifera",31,"ok",2597.5713,64.37803,20.696657,1642.7671,954.80426,43.68137,202.35248,126
5537,41.2,100,"Prioria copaifera",31,"ok",2421.6035,58.475044,20.571882,1649.7838,771.8197,37.90316,182.38734,119
5537,41.2,100,"Prioria copaifera",31,"ok",2664.5186,68.1093,20.946321,1647.4777,1017.04095,47.162975,210.47044,127
5537,41.2,100,"Prioria copaifera",31,"ok",2922.851,72.77968,21.543985,1699.0647,1223.7865,51.235695,218.26495,131
5538,55.6,100,"Tetragastris panamensis",31,"ok",5649.6025,120.124054,32.817154,3776.141,1873.4615,87.3069,390.3393,198
5538,55.6,100,"Tetragastris panamensis",31,"ok",5672.2773,115.40636,32.828,3811.7964,1860.4808,82.578354,351.63074,147
5538,55.6,100,"Tetragastris panamensis",31,"ok",5230.9297,99.424255,32.157368,3685.1235,1545.8059,67.266884,277.4645,111
5538,55.6,100,"Tetragastris panamensis",31,"ok",5150.05,115.05,32.943172,3275.7617,1874.2881,82.106834,358.36548,172
5538,55.6,100,"Tetragastris panamensis",31,"ok",5708.616,119.58089,33.781384,3785.4014,1923.2147,85.79951,370.133,159
5538,55.6,100,"Tetragastris panamensis",31,"ok",5654.657,119.428,32.3525,3660.6958,1993.9615,87.0755,368.71475,170
5538,55.6,100,"Tetragastris panamensis",31,"ok",5879.344,116.3026,33.120846,3834.535,2044.8093,83.181755,341.2767,142
5538,55.6,100,"Tetragastris panamensis",31,"ok",5554.8545,118.79441,33.369827,3665.1006,1889.7542,85.42458,376.85666,181
5538,55.6,100,"Tetragastris panamensis",31,"ok",5233.16,120.78781,35.703083,3407.402,1825.7578,85.08473,376.10153,171
5538,55.6,100,"Tetragastris panamensis",31,"ok",5539.644,114.28446,33.395737,3764.5674,1775.0768,80.888725,356.80362,150
5540,49.2,75,"Alseis blackiana",31,"ok",3204.2485,82.71805,22.661896,1999.764,1204.4846,60.056156,298.95807,170
5540,49.2,75,"Alseis blackiana",31,"ok",3474.805,89.889984,23.043695,2008.8164,1465.9885,66.84629,321.04443,184
5540,49.2,75,"Alseis blackiana",31,"ok",3316.89,79.83577,24.080688,2184.089,1132.8008,55.755077,269.35956,167
5540,49.2,75,"Alseis blackiana",31,"ok",3310.2275,89.15241,23.129967,2015.5974,1294.6302,66.022446,327.14185,189
5540,49.2,75,"Alseis blackiana",31,"ok",3332.6455,83.83877,23.111149,2010.6973,1321.9481,60.72762,281.8122,162
5540,49.2,75,"Alseis blackiana",31,"ok",3296.6816,87.99403,23.294151,2025.2699,1271.4117,64.69988,322.06876,201
5540,49.2,75,"Alseis blackiana",31,"ok",3039.818,80.61878,22.383984,1995.672,1044.1461,58.2348,310.39355,189
5540,49.2,75,"Alseis blackiana",31,"ok",2916.235,72.84752,22.98434,2017.38,898.85516,49.86318,264.4808,161
5540,49.2,75,"Alseis blackiana",31,"ok",3209.8816,83.34524,23.528688,2042.6257,1167.2559,59.81655,292.99582,179
5540,49.2,75,"Alseis blackiana",31,"ok",3307.7632,88.91569,23.528814,2044.7281,1263.035,65.38687,321.25977,193
5542,57.4,100,"Pouteria reticulata",31,"ok",5331.6006,72.69528,29.967884,3528.0474,1803.5533,42.727398,158.50381,95
5542,57.4,100,"Pouteria reticulata",31,"ok",5063.8403,73.21436,32.397346,3947.0413,1116.7991,40.817017,171.55385,107
5542,57.4,100,"Pouteria reticulata",31,"ok",4757.659,68.802826,31.518982,3819.9226,937.73663,37.283848,168.3271,94
5542,57.4,100,"Pouteria reticulata",31,"ok",4693.05,70.47012,29.304117,3398.104,1294.9457,41.166008,173.37639,108
5542,57.4,100,"Pouteria reticulata",31,"ok",5015.8413,69.62198,32.39734,3922.9128,1092.9286,37.224644,147.60997,83
5542,57.4,100,"Pouteria reticulata",31,"ok",4918.157,70.8604,32.28919,3896.8198,1021.3373,38.57121,164.41437,110
5542,57.4,100,"Pouteria reticulata",31,"ok",4604.876,66.068474,29.605972,3413.9468,1190.9291,36.4625,166.05289,94
5542,57.4,100,"Pouteria reticulata",31,"ok",4952.686,67.47153,29.683691,3480.0518,1472.6342,37.787834,154.87251,78
5542,57.4,100,"Pouteria reticulata",31,"ok",4817.245,71.86626,29.445864,3442.864,1374.3813,42.420395,178.00641,97
5542,57.4,100,"Pouteria reticulata",31,"ok",4883.446,71.97798,31.69946,3800.8813,1082.5645,40.27852,176.24261,117
5631,63.3,0,"Guatteria dumetorum",28,"ok",4155.5366,60.883644,33.63458,3510.509,645.0274,27.249067,100.306496,36
5631,63.3,0,"Guatteria dumetorum",28,"ok",4139.3574,64.05162,34.287086,3521.9448,617.4126,29.764532,131.89653,55
5631,63.3,0,"Guatteria dumetorum",28,"ok",3632.6462,60.52025,33.143295,3027.7266,604.9196,27.376953,117.72312,55
5631,63.3,0,"Guatteria dumetorum",28,"ok",4216.549,64.51524,34.48236,3563.706,652.8425,30.032887,123.14501,45
5631,63.3,0,"Guatteria dumetorum",28,"ok",3668.5862,66.52435,33.14093,2897.776,770.8103,33.383427,127.39978,46
5631,63.3,0,"Guatteria dumetorum",28,"ok",3866.5437,63.113846,32.938103,3206.8608,659.68286,30.175743,122.390945,47
5631,63.3,0,"Guatteria dumetorum",28,"ok",3539.9639,60.555088,33.35614,2935.6743,604.2895,27.198948,111.5154,41
5631,63.3,0,"Guatteria dumetorum",28,"ok",4258.6724,64.83816,33.9034,3551.7292,706.943,30.934757,120.22102,45
5631,63.3,0,"Guatteria dumetorum",28,"ok",4105.901,61.298363,33.4609,3498.0637,607.8371,27.837463,113.68263,47
5631,63.3,0,"Guatteria dumetorum",28,"ok",4080.8015,61.178673,33.208412,3462.1736,618.628,27.970259,112.44217,46
5633,46.8,0,"Platymiscium pinnatum",28,"ok",4070.8096,75.81151,26.805996,2626.2915,1444.5181,49.00551,170.59998,66
5633,46.8,0,"Platymiscium pinnatum",28,"ok",6509.1426,98.43754,32.741318,3312.0361,3197.1062,65.69622,161.3603,61
5633,46.8,0,"Platymiscium pinnatum",28,"ok",3498.0059,66.56734,26.61703,2327.3442,1170.6617,39.950306,149.19164,80
5633,46.8,0,"Platymiscium pinnatum",28,"ok",5068.1445,92.69955,31.424728,3214.408,1853.7363,61.27482,207.9489,81
5633,46.8,0,"Platymiscium pinnatum",28,"ok",4193.8086,66.48159,31.307072,3090.176,1103.6323,35.17452,114.774086,41
5633,46.8,0,"Platymiscium pinnatum",28,"ok",3967.204,87.11037,26.86193,2352.3809,1614.8232,60.248432,236.88821,114
5633,46.8,0,"Platymiscium pinnatum",28,"ok",3599.8413,65.97362,27.133474,2457.152,1142.6893,38.84014,137.39293,50
5633,46.8,0,"Platymiscium pinnatum",28,"ok",4971.41,87.26931,31.796162,3357.0425,1614.3678,55.47315,191.94905,85
5633,46.8,0,"Platymiscium pinnatum",28,"ok",4416.18,82.220245,27.52123,2703.7996,1712.3806,54.699013,172.3918,51
5633,46.8,0,"Platymiscium pinnatum",28,"ok",3984.938,71.93727,27.513485,2629.959,1354.9791,44.423786,139.82892,42
5636,39.3,100,"Quararibea asterolepis",28,"ok",1561.6726,45.154484,15.582959,950.85364,610.819,29.571524,136.9255,68
5636,39.3,100,"Quararibea asterolepis",28,"ok",1413.7169,37.691772,14.715322,909.7052,504.01175,22.97645,103.29067,52
5636,39.3,100,"Quararibea asterolepis",28,"ok",1436.5625,39.30795,15.285258,924.68915,511.87335,24.02269,107.713936,60
5636,39.3,100,"Quararibea asterolepis",28,"ok",1411.7137,37.849224,15.239818,935.28284,476.4309,22.609407,104.87836,59
5636,39.3,100,"Quararibea asterolepis",28,"ok",1613.8806,45.041725,15.68324,958.0206,655.8599,29.358486,127.11702,61
5636,39.3,100,"Quararibea asterolepis",28,"ok",1442.9684,38.530293,15.835574,960.907,482.06143,22.69472,108.46576,53
5636,39.3,100,"Quararibea asterolepis",28,"ok",1569.0748,44.719734,16.477173,990.9792,578.09564,28.242563,139.90831,67
5636,39.3,100,"Quararibea asterolepis",28,"ok",1543.0737,42.53218,16.167831,973.32654,569.74713,26.364347,115.68017,55
5636,39.3,100,"Quararibea asterolepis",28,"ok",1428.1617,35.97016,15.40562,951.7685,476.39322,20.56454,85.632385,44
5636,39.3,100,"Quararibea asterolepis",28,"ok",1522.7322,44.413483,15.467011,930.7338,591.99835,28.94647,141.76761,83
5885,68.8,0,"Jacaranda copaia",28,"ok",6945.4893,82.15615,45.769325,5914.969,1030.52,36.386826,132.40979,54
5885,68.8,0,"Jacaranda copaia",28,"ok",6497.375,74.59981,43.9778,5733.044,764.3312,30.622011,124.46512,52
5885,68.8,0,"Jacaranda copaia",28,"ok",6383.016,69.79265,43.898903,5758.481,624.5352,25.893744,102.47299,44
5885,68.8,0,"Jacaranda copaia",28,"ok",6293.0513,68.664215,42.52099,5619.567,673.4842,26.14323,102.34609,46
5885,68.8,0,"Jacaranda copaia",28,"ok",7195.563,82.34976,46.97078,6187.8105,1007.75244,35.378983,119.414955,49
5885,68.8,0,"Jacaranda copaia",28,"ok",6507.9395,71.70859,44.71369,5851.278,656.6615,26.9949,115.766365,58
5885,68.8,0,"Jacaranda copaia",28,"ok",6302.712,70.316574,43.03881,5660.256,642.456,27.277765,116.182045,49
5885,68.8,0,"Jacaranda copaia",28,"ok",6705.2764,76.90503,44.578053,5839.1836,866.0927,32.326973,121.03571,43
5885,68.8,0,"Jacaranda copaia",28,"ok",6327.1045,68.53383,43.781826,5718.5566,608.5477,24.752007,100.15573,47
5885,68.8,0,"Jacaranda copaia",28,"ok",6273.276,71.98981,41.92627,5563.507,709.7689,30.063541,124.7039,51
5891,43.8,15,"Alseis blackiana",28,"ok",2225.612,61.811363,19.04454,1402.2068,823.4052,42.766823,202.69894,112
5891,43.8,15,"Alseis blackiana",28,"ok",2314.1387,65.40727,19.382372,1436.2505,877.8881,46.0249,223.97197,130
5891,43.8,15,"Alseis blackiana",28,"ok",2166.158,59.358894,19.324854,1435.6497,730.50824,40.034042,203.95326,118
5891,43.8,15,"Alseis blackiana",28,"ok",2337.376,68.886566,19.307869,1436.4283,900.9476,49.578693,253.07214,148
5891,43.8,15,"Alseis blackiana",28,"ok",2257.7124,65.9886,19.491985,1425.4862,832.22614,46.496613,237.79596,138
5891,43.8,15,"Alseis blackiana",28,"ok",2077.4043,55.110092,18.87501,1405.3236,672.0808,36.235085,183.37543,110
5891,43.8,15,"Alseis blackiana",28,"ok",2190.5696,60.727386,18.925428,1410.9993,779.57025,41.80196,206.89871,119
