"","genus","species","DBH","wd"
"4445","Zanthoxylum","Zanthoxylum ekmanii",55.8,0.618
"4446","Zanthoxylum","Zanthoxylum ekmanii",56,0.618
"4447","Zanthoxylum","Zanthoxylum ekmanii",56.1,0.618
"4448","Zanthoxylum","Zanthoxylum ekmanii",56.3,0.618
"4449","Zanthoxylum","Zanthoxylum ekmanii",56.7,0.618
"4450","Zanthoxylum","Zanthoxylum ekmanii",57,0.618
"4451","Zanthoxylum","Zanthoxylum ekmanii",57.5,0.618
"4452","Zanthoxylum","Zanthoxylum ekmanii",57.8,0.618
"4453","Zanthoxylum","Zanthoxylum ekmanii",58.9,0.618
"4454","Zanthoxylum","Zanthoxylum ekmanii",59,0.618
"4455","Zanthoxylum","Zanthoxylum ekmanii",59.8,0.618
"4456","Zanthoxylum","Zanthoxylum ekmanii",60,0.618
"4457","Zanthoxylum","Zanthoxylum ekmanii",61.3,0.618
"4458","Zanthoxylum","Zanthoxylum ekmanii",61.6,0.618
"4459","Zanthoxylum","Zanthoxylum ekmanii",62.4,0.618
"4460","Zanthoxylum","Zanthoxylum ekmanii",63.2,0.618
"4461","Zanthoxylum","Zanthoxylum ekmanii",64.4,0.618
"4462","Zanthoxylum","Zanthoxylum ekmanii",64.5,0.618
"4463","Zanthoxylum","Zanthoxylum ekmanii",64.5,0.618
"4464","Zanthoxylum","Zanthoxylum ekmanii",65,0.618
"4465","Zanthoxylum","Zanthoxylum ekmanii",71.4,0.618
"4466","Hampea","Hampea appendiculata",20,0.245
"4467","Hampea","Hampea appendiculata",21.2,0.245
"4468","Hampea","Hampea appendiculata",22.5,0.245
"4469","Hampea","Hampea appendiculata",22.7,0.245
"4470","Hampea","Hampea appendiculata",23.3,0.245
"4471","Hampea","Hampea appendiculata",24.2,0.245
"4472","Hampea","Hampea appendiculata",25.4,0.245
"4473","Hampea","Hampea appendiculata",25.4,0.245
"4474","Hampea","Hampea appendiculata",26.5,0.245
"4475","Hampea","Hampea appendiculata",27.8,0.245
"4476","Hampea","Hampea appendiculata",27.9,0.245
"4477","Hampea","Hampea appendiculata",30.5,0.245
"4478","Hampea","Hampea appendiculata",38.5,0.245
"4479","Andira","Andira inermis",20.1,0.643
"4480","Andira","Andira inermis",20.2,0.643
"4481","Andira","Andira inermis",21,0.643
"4482","Andira","Andira inermis",24.3,0.643
"4483","Andira","Andira inermis",34,0.643
"4484","Guarea","Guarea guidonia",20.1,0.565
"4485","Guarea","Guarea guidonia",20.2,0.565
"4486","Guarea","Guarea guidonia",20.2,0.565
"4487","Guarea","Guarea guidonia",20.3,0.565
"4488","Guarea","Guarea guidonia",20.4,0.565
"4489","Guarea","Guarea guidonia",20.6,0.565
"4490","Guarea","Guarea guidonia",20.7,0.565
"4491","Guarea","Guarea guidonia",20.7,0.565
"4492","Guarea","Guarea guidonia",20.8,0.565
"4493","Guarea","Guarea guidonia",20.9,0.565
"4494","Guarea","Guarea guidonia",21,0.565
"4495","Guarea","Guarea guidonia",21,0.565
"4496","Guarea","Guarea guidonia",21,0.565
"4497","Guarea","Guarea guidonia",21.2,0.565
"4498","Guarea","Guarea guidonia",21.3,0.565
"4499","Guarea","Guarea guidonia",21.3,0.565
"4500","Guarea","Guarea guidonia",21.4,0.565
"4501","Guarea","Guarea guidonia",21.5,0.565
"4502","Guarea","Guarea guidonia",21.5,0.565
"4503","Guarea","Guarea guidonia",21.5,0.565
"4504","Guarea","Guarea guidonia",21.6,0.565
"4505","Guarea","Guarea guidonia",21.7,0.565
"4506","Guarea","Guarea guidonia",21.8,0.565
"4507","Guarea","Guarea guidonia",22,0.565
"4508","Guarea","Guarea guidonia",22,0.565
"4509","Guarea","Guarea guidonia",22.1,0.565
"4510","Guarea","Guarea guidonia",22.1,0.565
"4511","Guarea","Guarea guidonia",22.2,0.565
"4512","Guarea","Guarea guidonia",22.2,0.565
"4513","Guarea","Guarea guidonia",22.2,0.565
"4514","Guarea","Guarea guidonia",22.2,0.565
"4515","Guarea","Guarea guidonia",22.4,0.565
"4516","Guarea","Guarea guidonia",22.5,0.565
"4517","Guarea","Guarea guidonia",22.5,0.565
"4518","Guarea","Guarea guidonia",22.5,0.565
"4519","Guarea","Guarea guidonia",22.6,0.565
"4520","Guarea","Guarea guidonia",22.7,0.565
"4521","Guarea","Guarea guidonia",22.7,0.565
"4522","Guarea","Guarea guidonia",22.7,0.565
"4523","Guarea","Guarea guidonia",22.8,0.565
"4524","Guarea","Guarea guidonia",22.9,0.565
"4525","Guarea","Guarea guidonia",23,0.565
"4526","Guarea","Guarea guidonia",23.1,0.565
"4527","Guarea","Guarea guidonia",23.4,0.565
"4528","Guarea","Guarea guidonia",23.5,0.565
"4529","Guarea","Guarea guidonia",23.5,0.565
"4530","Guarea","Guarea guidonia",23.6,0.565
"4531","Guarea","Guarea guidonia",23.6,0.565
"4532","Guarea","Guarea guidonia",23.7,0.565
"4533","Guarea","Guarea guidonia",23.7,0.565
"4534","Guarea","Guarea guidonia",23.7,0.565
"4535","Guarea","Guarea guidonia",23.8,0.565
"4536","Guarea","Guarea guidonia",24,0.565
"4537","Guarea","Guarea guidonia",24.1,0.565
"4538","Guarea","Guarea guidonia",24.2,0.565
"4539","Guarea","Guarea guidonia",24.3,0.565
"4540","Guarea","Guarea guidonia",24.3,0.565
"4541","Guarea","Guarea guidonia",24.6,0.565
"4542","Guarea","Guarea guidonia",24.6,0.565
"4543","Guarea","Guarea guidonia",24.7,0.565
"4544","Guarea","Guarea guidonia",24.7,0.565
"4545","Guarea","Guarea guidonia",24.8,0.565
"4546","Guarea","Guarea guidonia",24.8,0.565
"4547","Guarea","Guarea guidonia",24.8,0.565
"4548","Guarea","Guarea guidonia",24.9,0.565
"4549","Guarea","Guarea guidonia",24.9,0.565
"4550","Guarea","Guarea guidonia",25,0.565
"4551","Guarea","Guarea guidonia",25,0.565
"4552","Guarea","Guarea guidonia",25.3,0.565
"4553","Guarea","Guarea guidonia",25.3,0.565
"4554","Guarea","Guarea guidonia",25.7,0.565
"4555","Guarea","Guarea guidonia",25.8,0.565
"4556","Guarea","Guarea guidonia",25.9,0.565
"4557","Guarea","Guarea guidonia",25.9,0.565
"4558","Guarea","Guarea guidonia",25.9,0.565
"4559","Guarea","Guarea guidonia",25.9,0.565
"4560","Guarea","Guarea guidonia",26.2,0.565
"4561","Guarea","Guarea guidonia",26.2,0.565
"4562","Guarea","Guarea guidonia",26.3,0.565
"4563","Guarea","Guarea guidonia",26.4,0.565
"4564","Guarea","Guarea guidonia",26.5,0.565
"4565","Guarea","Guarea guidonia",26.6,0.565
"4566","Guarea","Guarea guidonia",26.6,0.565
"4567","Guarea","Guarea guidonia",26.9,0.565
"4568","Guarea","Guarea guidonia",27,0.565
"4569","Guarea","Guarea guidonia",27,0.565
"4570","Guarea","Guarea guidonia",27.1,0.565
"4571","Guarea","Guarea guidonia",27.4,0.565
"4572","Guarea","Guarea guidonia",27.4,0.565
"4573","Guarea","Guarea guidonia",27.6,0.565
"4574","Guarea","Guarea guidonia",27.7,0.565
"4575","Guarea","Guarea guidonia",27.7,0.565
"4576","Guarea","Guarea guidonia",27.9,0.565
"4577","Guarea","Guarea guidonia",27.9,0.565
"4578","Guarea","Guarea guidonia",28,0.565
"4579","Guarea","Guarea guidonia",28,0.565
"4580","Guarea","Guarea guidonia",28.1,0.565
"4581","Guarea","Guarea guidonia",28.1,0.565
"4582","Guarea","Guarea guidonia",28.5,0.565
"4583","Guarea","Guarea guidonia",28.5,0.565
"4584","Guarea","Guarea guidonia",28.6,0.565
"4585","Guarea","Guarea guidonia",28.8,0.565
"4586","Guarea","Guarea guidonia",28.8,0.565
"4587","Guarea","Guarea guidonia",29,0.565
"4588","Guarea","Guarea guidonia",29,0.565
"4589","Guarea","Guarea guidonia",29.2,0.565
"4590","Guarea","Guarea guidonia",29.3,0.565
"4591","Guarea","Guarea guidonia",29.7,0.565
"4592","Guarea","Guarea guidonia",29.8,0.565
"4593","Guarea","Guarea guidonia",30,0.565
"4594","Guarea","Guarea guidonia",30.2,0.565
"4595","Guarea","Guarea guidonia",30.6,0.565
"4596","Guarea","Guarea guidonia",30.7,0.565
"4597","Guarea","Guarea guidonia",31,0.565
"4598","Guarea","Guarea guidonia",31,0.565
"4599","Guarea","Guarea guidonia",31,0.565
"4600","Guarea","Guarea guidonia",31.3,0.565
"4601","Guarea","Guarea guidonia",31.4,0.565
"4602","Guarea","Guarea guidonia",31.5,0.565
"4603","Guarea","Guarea guidonia",31.5,0.565
"4604","Guarea","Guarea guidonia",31.5,0.565
"4605","Guarea","Guarea guidonia",31.8,0.565
"4606","Guarea","Guarea guidonia",31.9,0.565
"4607","Guarea","Guarea guidonia",32.4,0.565
"4608","Guarea","Guarea guidonia",32.5,0.565
"4609","Guarea","Guarea guidonia",32.5,0.565
"4610","Guarea","Guarea guidonia",32.5,0.565
"4611","Guarea","Guarea guidonia",32.5,0.565
"4612","Guarea","Guarea guidonia",32.5,0.565
"4613","Guarea","Guarea guidonia",32.6,0.565
"4614","Guarea","Guarea guidonia",32.9,0.565
"4615","Guarea","Guarea guidonia",33,0.565
"4616","Guarea","Guarea guidonia",33.1,0.565
"4617","Guarea","Guarea guidonia",33.7,0.565
"4618","Guarea","Guarea guidonia",33.8,0.565
"4619","Guarea","Guarea guidonia",33.8,0.565
"4620","Guarea","Guarea guidonia",33.9,0.565
"4621","Guarea","Guarea guidonia",34,0.565
"4622","Guarea","Guarea guidonia",34,0.565
"4623","Guarea","Guarea guidonia",34.6,0.565
"4624","Guarea","Guarea guidonia",35.3,0.565
"4625","Guarea","Guarea guidonia",35.4,0.565
"4626","Guarea","Guarea guidonia",35.7,0.565
"4627","Guarea","Guarea guidonia",35.9,0.565
"4628","Guarea","Guarea guidonia",36.3,0.565
"4629","Guarea","Guarea guidonia",36.8,0.565
"4630","Guarea","Guarea guidonia",37.5,0.565
"4631","Guarea","Guarea guidonia",37.5,0.565
"4632","Guarea","Guarea guidonia",37.9,0.565
"4633","Guarea","Guarea guidonia",38,0.565
"4634","Guarea","Guarea guidonia",38.8,0.565
"4635","Guarea","Guarea guidonia",39.7,0.565
"4636","Guarea","Guarea guidonia",40,0.565
"4637","Guarea","Guarea guidonia",40,0.565
"4638","Guarea","Guarea guidonia",40.4,0.565
"4639","Guarea","Guarea guidonia",40.7,0.565
"4640","Guarea","Guarea guidonia",40.7,0.565
"4641","Guarea","Guarea guidonia",43.1,0.565
"4642","Guarea","Guarea guidonia",45,0.565
"4643","Guarea","Guarea guidonia",45,0.565
"4644","Guarea","Guarea guidonia",46.2,0.565
"4645","Guarea","Guarea guidonia",47.4,0.565
"4646","Guarea","Guarea guidonia",50,0.565
"4647","Guarea","Guarea guidonia",55.4,0.565
"4648","Hasseltia","Hasseltia floribunda",20.1,0.53
"4649","Hasseltia","Hasseltia floribunda",20.3,0.53
"4650","Hasseltia","Hasseltia floribunda",20.7,0.53
"4651","Hasseltia","Hasseltia floribunda",20.8,0.53
"4652","Hasseltia","Hasseltia floribunda",20.8,0.53
"4653","Hasseltia","Hasseltia floribunda",20.9,0.53
"4654","Hasseltia","Hasseltia floribunda",22.2,0.53
"4655","Hasseltia","Hasseltia floribunda",22.3,0.53
"4656","Hasseltia","Hasseltia floribunda",22.4,0.53
"4657","Hasseltia","Hasseltia floribunda",22.4,0.53
"4658","Hasseltia","Hasseltia floribunda",22.6,0.53
"4659","Hasseltia","Hasseltia floribunda",22.7,0.53
"4660","Hasseltia","Hasseltia floribunda",22.8,0.53
"4661","Hasseltia","Hasseltia floribunda",23,0.53
"4662","Hasseltia","Hasseltia floribunda",23.5,0.53
"4663","Hasseltia","Hasseltia floribunda",23.7,0.53
"4664","Hasseltia","Hasseltia floribunda",23.8,0.53
"4665","Hasseltia","Hasseltia floribunda",24.2,0.53
"4666","Hasseltia","Hasseltia floribunda",24.2,0.53
"4667","Hasseltia","Hasseltia floribunda",24.4,0.53
"4668","Hasseltia","Hasseltia floribunda",24.5,0.53
"4669","Hasseltia","Hasseltia floribunda",24.7,0.53
"4670","Hasseltia","Hasseltia floribunda",25.9,0.53
"4671","Hasseltia","Hasseltia floribunda",26,0.53
"4672","Hasseltia","Hasseltia floribunda",27.5,0.53
"4673","Hasseltia","Hasseltia floribunda",27.9,0.53
"4674","Hasseltia","Hasseltia floribunda",29.2,0.53
"4675","Hasseltia","Hasseltia floribunda",29.3,0.53
"4676","Trattinnickia","Trattinnickia aspera",20.1,0.424
"4677","Trattinnickia","Trattinnickia aspera",20.3,0.424
"4678","Trattinnickia","Trattinnickia aspera",20.6,0.424
"4679","Trattinnickia","Trattinnickia aspera",21.1,0.424
"4680","Trattinnickia","Trattinnickia aspera",24.8,0.424
"4681","Trattinnickia","Trattinnickia aspera",25.4,0.424
"4682","Trattinnickia","Trattinnickia aspera",27.7,0.424
"4683","Trattinnickia","Trattinnickia aspera",27.8,0.424
"4684","Trattinnickia","Trattinnickia aspera",28.3,0.424
"4685","Trattinnickia","Trattinnickia aspera",28.4,0.424
"4686","Trattinnickia","Trattinnickia aspera",34,0.424
"4687","Trattinnickia","Trattinnickia aspera",42,0.424
"4688","Trattinnickia","Trattinnickia aspera",43.5,0.424
"4689","Trattinnickia","Trattinnickia aspera",43.6,0.424
"4690","Trattinnickia","Trattinnickia aspera",44,0.424
"4691","Trattinnickia","Trattinnickia aspera",46.4,0.424
"4692","Trattinnickia","Trattinnickia aspera",49.3,0.424
"4693","Trattinnickia","Trattinnickia aspera",55.9,0.424
"4694","Trattinnickia","Trattinnickia aspera",57.8,0.424
"4695","Trattinnickia","Trattinnickia aspera",65.8,0.424
"4696","Trattinnickia","Trattinnickia aspera",66.7,0.424
"4697","Trattinnickia","Trattinnickia aspera",76.3,0.424
"4698","Trattinnickia","Trattinnickia aspera",89.6,0.424
"4699","Ocotea","Ocotea whitei",20.1,0.542
"4700","Ocotea","Ocotea whitei",20.2,0.542
"4701","Ocotea","Ocotea whitei",20.3,0.542
"4702","Ocotea","Ocotea whitei",20.9,0.542
"4703","Ocotea","Ocotea whitei",20.9,0.542
"4704","Ocotea","Ocotea whitei",21,0.542
"4705","Ocotea","Ocotea whitei",21.3,0.542
"4706","Ocotea","Ocotea whitei",21.4,0.542
"4707","Ocotea","Ocotea whitei",21.5,0.542
"4708","Ocotea","Ocotea whitei",21.5,0.542
"4709","Ocotea","Ocotea whitei",21.5,0.542
"4710","Ocotea","Ocotea whitei",22,0.542
"4711","Ocotea","Ocotea whitei",22,0.542
"4712","Ocotea","Ocotea whitei",22.1,0.542
"4713","Ocotea","Ocotea whitei",22.2,0.542
"4714","Ocotea","Ocotea whitei",22.5,0.542
"4715","Ocotea","Ocotea whitei",22.7,0.542
"4716","Ocotea","Ocotea whitei",22.7,0.542
"4717","Ocotea","Ocotea whitei",23.2,0.542
"4718","Ocotea","Ocotea whitei",23.5,0.542
"4719","Ocotea","Ocotea whitei",23.9,0.542
"4720","Ocotea","Ocotea whitei",24.4,0.542
"4721","Ocotea","Ocotea whitei",24.7,0.542
"4722","Ocotea","Ocotea whitei",25,0.542
"4723","Ocotea","Ocotea whitei",25,0.542
"4724","Ocotea","Ocotea whitei",25,0.542
"4725","Ocotea","Ocotea whitei",25,0.542
"4726","Ocotea","Ocotea whitei",25.1,0.542
"4727","Ocotea","Ocotea whitei",25.3,0.542
"4728","Ocotea","Ocotea whitei",25.3,0.542
"4729","Ocotea","Ocotea whitei",25.3,0.542
"4730","Ocotea","Ocotea whitei",25.6,0.542
"4731","Ocotea","Ocotea whitei",26,0.542
"4732","Ocotea","Ocotea whitei",26,0.542
"4733","Ocotea","Ocotea whitei",26.2,0.542
"4734","Ocotea","Ocotea whitei",26.4,0.542
"4735","Ocotea","Ocotea whitei",26.9,0.542
"4736","Ocotea","Ocotea whitei",27.1,0.542
"4737","Ocotea","Ocotea whitei",28,0.542
"4738","Ocotea","Ocotea whitei",28.4,0.542
"4739","Ocotea","Ocotea whitei",29,0.542
"4740","Ocotea","Ocotea whitei",29.5,0.542
"4741","Ocotea","Ocotea whitei",30.1,0.542
"4742","Ocotea","Ocotea whitei",30.2,0.542
"4743","Ocotea","Ocotea whitei",30.4,0.542
"4744","Ocotea","Ocotea whitei",30.5,0.542
"4745","Ocotea","Ocotea whitei",31,0.542
"4746","Ocotea","Ocotea whitei",31.2,0.542
"4747","Ocotea","Ocotea whitei",31.2,0.542
"4748","Ocotea","Ocotea whitei",31.5,0.542
"4749","Ocotea","Ocotea whitei",31.6,0.542
"4750","Ocotea","Ocotea whitei",32.3,0.542
"4751","Ocotea","Ocotea whitei",32.4,0.542
"4752","Ocotea","Ocotea whitei",32.4,0.542
"4753","Ocotea","Ocotea whitei",32.5,0.542
"4754","Ocotea","Ocotea whitei",32.5,0.542
"4755","Ocotea","Ocotea whitei",32.9,0.542
"4756","Ocotea","Ocotea whitei",33.8,0.542
"4757","Ocotea","Ocotea whitei",35.5,0.542
"4758","Ocotea","Ocotea whitei",35.8,0.542
"4759","Ocotea","Ocotea whitei",36.1,0.542
"4760","Ocotea","Ocotea whitei",36.2,0.542
"4761","Ocotea","Ocotea whitei",37.4,0.542
"4762","Ocotea","Ocotea whitei",38.6,0.542
"4763","Ocotea","Ocotea whitei",38.8,0.542
"4764","Ocotea","Ocotea whitei",38.9,0.542
"4765","Ocotea","Ocotea whitei",39.5,0.542
"4766","Ocotea","Ocotea whitei",39.5,0.542
"4767","Ocotea","Ocotea whitei",39.8,0.542
"4768","Ocotea","Ocotea whitei",39.9,0.542
"4769","Ocotea","Ocotea whitei",40,0.542
"4770","Ocotea","Ocotea whitei",40.8,0.542
"4771","Ocotea","Ocotea whitei",41.4,0.542
"4772","Ocotea","Ocotea whitei",41.5,0.542
"4773","Ocotea","Ocotea whitei",41.5,0.542
"4774","Ocotea","Ocotea whitei",42.1,0.542
"4775","Ocotea","Ocotea whitei",42.5,0.542
"4776","Ocotea","Ocotea whitei",42.6,0.542
"4777","Ocotea","Ocotea whitei",42.7,0.542
"4778","Ocotea","Ocotea whitei",43,0.542
"4779","Ocotea","Ocotea whitei",43.2,0.542
"4780","Ocotea","Ocotea whitei",43.2,0.542
"4781","Ocotea","Ocotea whitei",43.8,0.542
"4782","Ocotea","Ocotea whitei",43.8,0.542
"4783","Ocotea","Ocotea whitei",43.9,0.542
"4784","Ocotea","Ocotea whitei",44.2,0.542
"4785","Ocotea","Ocotea whitei",45.2,0.542
"4786","Ocotea","Ocotea whitei",45.5,0.542
"4787","Ocotea","Ocotea whitei",46.1,0.542
"4788","Ocotea","Ocotea whitei",46.5,0.542
"4789","Ocotea","Ocotea whitei",47.9,0.542
"4790","Ocotea","Ocotea whitei",49,0.542
"4791","Ocotea","Ocotea whitei",49.5,0.542
"4792","Ocotea","Ocotea whitei",49.9,0.542
"4793","Ocotea","Ocotea whitei",50.9,0.542
"4794","Ocotea","Ocotea whitei",51,0.542
"4795","Ocotea","Ocotea whitei",51.3,0.542
"4796","Ocotea","Ocotea whitei",52.5,0.542
"4797","Ocotea","Ocotea whitei",54.5,0.542
"4798","Ocotea","Ocotea whitei",54.6,0.542
"4799","Ocotea","Ocotea whitei",54.9,0.542
"4800","Ocotea","Ocotea whitei",55,0.542
"4801","Ocotea","Ocotea whitei",55.5,0.542
"4802","Ocotea","Ocotea whitei",56.7,0.542
"4803","Ocotea","Ocotea whitei",56.8,0.542
"4804","Ocotea","Ocotea whitei",58.5,0.542
"4805","Ocotea","Ocotea whitei",59,0.542
"4806","Ocotea","Ocotea whitei",59.3,0.542
"4807","Ocotea","Ocotea whitei",61.5,0.542
"4808","Ocotea","Ocotea whitei",63,0.542
"4809","Ocotea","Ocotea whitei",63.8,0.542
"4810","Ocotea","Ocotea whitei",66.7,0.542
"4811","Ocotea","Ocotea whitei",67.8,0.542
"4812","Ocotea","Ocotea whitei",68,0.542
"4813","Ocotea","Ocotea whitei",69.2,0.542
"4814","Ocotea","Ocotea whitei",70.3,0.542
"4815","Ocotea","Ocotea whitei",70.5,0.542
"4816","Ocotea","Ocotea whitei",71.8,0.542
"4817","Ocotea","Ocotea whitei",72.5,0.542
"4818","Ocotea","Ocotea whitei",72.7,0.542
"4819","Ocotea","Ocotea whitei",73.8,0.542
"4820","Ocotea","Ocotea whitei",74.5,0.542
"4821","Ocotea","Ocotea whitei",75.2,0.542
"4822","Ocotea","Ocotea whitei",80,0.542
"4823","Ocotea","Ocotea whitei",80.5,0.542
"4824","Ocotea","Ocotea whitei",81,0.542
"4825","Ocotea","Ocotea whitei",81.5,0.542
"4826","Ocotea","Ocotea whitei",88,0.542
"4827","Ocotea","Ocotea whitei",88,0.542
"4828","Spondias","Spondias radlkoferi",20.1,0.434
"4829","Spondias","Spondias radlkoferi",20.1,0.434
"4830","Spondias","Spondias radlkoferi",20.3,0.434
"4831","Spondias","Spondias radlkoferi",20.8,0.434
"4832","Spondias","Spondias radlkoferi",21,0.434
"4833","Spondias","Spondias radlkoferi",21.8,0.434
"4834","Spondias","Spondias radlkoferi",22.4,0.434
"4835","Spondias","Spondias radlkoferi",22.6,0.434
"4836","Spondias","Spondias radlkoferi",22.9,0.434
"4837","Spondias","Spondias radlkoferi",23,0.434
"4838","Spondias","Spondias radlkoferi",24.3,0.434
"4839","Spondias","Spondias radlkoferi",25.5,0.434
"4840","Spondias","Spondias radlkoferi",27.1,0.434
"4841","Spondias","Spondias radlkoferi",27.7,0.434
"4842","Spondias","Spondias radlkoferi",27.8,0.434
"4843","Spondias","Spondias radlkoferi",31.8,0.434
"4844","Spondias","Spondias radlkoferi",32.2,0.434
"4845","Spondias","Spondias radlkoferi",32.4,0.434
"4846","Spondias","Spondias radlkoferi",32.8,0.434
"4847","Spondias","Spondias radlkoferi",34.4,0.434
"4848","Spondias","Spondias radlkoferi",37.5,0.434
"4849","Spondias","Spondias radlkoferi",38.2,0.434
"4850","Spondias","Spondias radlkoferi",41.5,0.434
"4851","Spondias","Spondias radlkoferi",50.3,0.434
"4852","Spondias","Spondias radlkoferi",53.3,0.434
"4853","Spondias","Spondias radlkoferi",56.6,0.434
"4854","Spondias","Spondias radlkoferi",58.2,0.434
"4855","Spondias","Spondias radlkoferi",59.5,0.434
"4856","Spondias","Spondias radlkoferi",59.7,0.434
"4857","Spondias","Spondias radlkoferi",64,0.434
"4858","Spondias","Spondias radlkoferi",64.7,0.434
"4859","Spondias","Spondias radlkoferi",68.2,0.434
"4860","Spondias","Spondias radlkoferi",68.6,0.434
"4861","Spondias","Spondias radlkoferi",71,0.434
"4862","Spondias","Spondias radlkoferi",72.6,0.434
"4863","Spondias","Spondias radlkoferi",75,0.434
"4864","Spondias","Spondias radlkoferi",78.6,0.434
"4865","Spondias","Spondias radlkoferi",89,0.434
"4866","Pouteria","Pouteria stipitata",20.1,0.688
"4867","Pouteria","Pouteria stipitata",20.3,0.688
"4868","Pouteria","Pouteria stipitata",20.5,0.688
"4869","Pouteria","Pouteria stipitata",21.8,0.688
"4870","Pouteria","Pouteria stipitata",22.5,0.688
"4871","Pouteria","Pouteria stipitata",23.1,0.688
"4872","Pouteria","Pouteria stipitata",23.2,0.688
"4873","Pouteria","Pouteria stipitata",23.5,0.688
"4874","Pouteria","Pouteria stipitata",24.1,0.688
"4875","Pouteria","Pouteria stipitata",26.9,0.688
"4876","Pouteria","Pouteria stipitata",28.4,0.688
"4877","Pouteria","Pouteria stipitata",28.8,0.688
"4878","Pouteria","Pouteria stipitata",29.5,0.688
"4879","Pouteria","Pouteria stipitata",29.8,0.688
"4880","Pouteria","Pouteria stipitata",31.5,0.688
"4881","Pouteria","Pouteria stipitata",32,0.688
"4882","Pouteria","Pouteria stipitata",38.7,0.688
"4883","Pouteria","Pouteria stipitata",56.7,0.688
"4884","Cordia","Cordia lasiocalyx",20.1,0.397
"4885","Cordia","Cordia lasiocalyx",22.4,0.397
"4886","Cordia","Cordia lasiocalyx",29.4,0.397
"4887","Swartzia","Swartzia simplex",20.1,0.849
"4888","Swartzia","Swartzia simplex",20.2,0.849
"4889","Swartzia","Swartzia simplex",20.4,0.849
"4890","Swartzia","Swartzia simplex",20.5,0.849
"4891","Swartzia","Swartzia simplex",20.5,0.849
"4892","Swartzia","Swartzia simplex",20.6,0.849
"4893","Swartzia","Swartzia simplex",20.6,0.849
"4894","Swartzia","Swartzia simplex",20.7,0.849
"4895","Swartzia","Swartzia simplex",20.9,0.849
"4896","Swartzia","Swartzia simplex",21,0.849
"4897","Swartzia","Swartzia simplex",21.2,0.849
"4898","Swartzia","Swartzia simplex",21.3,0.849
"4899","Swartzia","Swartzia simplex",21.5,0.849
"4900","Swartzia","Swartzia simplex",21.5,0.849
"4901","Swartzia","Swartzia simplex",21.5,0.849
"4902","Swartzia","Swartzia simplex",21.5,0.849
"4903","Swartzia","Swartzia simplex",21.5,0.849
"4904","Swartzia","Swartzia simplex",21.7,0.849
"4905","Swartzia","Swartzia simplex",21.8,0.849
"4906","Swartzia","Swartzia simplex",21.8,0.849
"4907","Swartzia","Swartzia simplex",22,0.849
"4908","Swartzia","Swartzia simplex",22,0.849
"4909","Swartzia","Swartzia simplex",22.1,0.849
"4910","Swartzia","Swartzia simplex",22.1,0.849
"4911","Swartzia","Swartzia simplex",22.2,0.849
"4912","Swartzia","Swartzia simplex",22.6,0.849
"4913","Swartzia","Swartzia simplex",22.9,0.849
"4914","Swartzia","Swartzia simplex",22.9,0.849
"4915","Swartzia","Swartzia simplex",22.9,0.849
"4916","Swartzia","Swartzia simplex",22.9,0.849
"4917","Swartzia","Swartzia simplex",22.9,0.849
"4918","Swartzia","Swartzia simplex",23,0.849
"4919","Swartzia","Swartzia simplex",23,0.849
"4920","Swartzia","Swartzia simplex",23.2,0.849
"4921","Swartzia","Swartzia simplex",23.2,0.849
"4922","Swartzia","Swartzia simplex",23.2,0.849
"4923","Swartzia","Swartzia simplex",23.2,0.849
"4924","Swartzia","Swartzia simplex",23.4,0.849
"4925","Swartzia","Swartzia simplex",23.5,0.849
"4926","Swartzia","Swartzia simplex",23.6,0.849
"4927","Swartzia","Swartzia simplex",23.8,0.849
"4928","Swartzia","Swartzia simplex",23.8,0.849
"4929","Swartzia","Swartzia simplex",23.9,0.849
"4930","Swartzia","Swartzia simplex",24,0.849
"4931","Swartzia","Swartzia simplex",24,0.849
"4932","Swartzia","Swartzia simplex",24.3,0.849
"4933","Swartzia","Swartzia simplex",24.4,0.849
"4934","Swartzia","Swartzia simplex",24.5,0.849
"4935","Swartzia","Swartzia simplex",24.5,0.849
"4936","Swartzia","Swartzia simplex",24.5,0.849
"4937","Swartzia","Swartzia simplex",24.5,0.849
"4938","Swartzia","Swartzia simplex",24.9,0.849
"4939","Swartzia","Swartzia simplex",25.2,0.849
"4940","Swartzia","Swartzia simplex",25.4,0.849
"4941","Swartzia","Swartzia simplex",25.4,0.849
"4942","Swartzia","Swartzia simplex",25.6,0.849
"4943","Swartzia","Swartzia simplex",25.8,0.849
"4944","Swartzia","Swartzia simplex",26,0.849
"4945","Swartzia","Swartzia simplex",26.3,0.849
"4946","Swartzia","Swartzia simplex",27,0.849
"4947","Swartzia","Swartzia simplex",27.2,0.849
"4948","Swartzia","Swartzia simplex",27.3,0.849
"4949","Swartzia","Swartzia simplex",27.5,0.849
"4950","Swartzia","Swartzia simplex",27.5,0.849
"4951","Swartzia","Swartzia simplex",27.8,0.849
"4952","Swartzia","Swartzia simplex",28.5,0.849
"4953","Swartzia","Swartzia simplex",28.7,0.849
"4954","Swartzia","Swartzia simplex",29.1,0.849
"4955","Swartzia","Swartzia simplex",29.9,0.849
"4956","Swartzia","Swartzia simplex",29.9,0.849
"4957","Swartzia","Swartzia simplex",30.5,0.849
"4958","Swartzia","Swartzia simplex",33.5,0.849
"4959","Swartzia","Swartzia simplex",34.3,0.849
